Date,SPY,IEV,EWJ,EEM,TLT,IEF,IYR,RWX,GLD,DBC
2017-10-05,239.54779052734375,42.79609680175781,53.032859802246094,42.28058624267578,115.30157470703125,100.06102752685547,72.49018096923828,31.985952377319336,120.5199966430664,15.030858039855957
2017-10-06,239.2749786376953,42.7595100402832,53.00445556640625,42.068538665771484,114.97595977783203,99.9386215209961,72.22916412353516,31.92737579345703,121.08999633789062,14.797670364379883
2017-10-09,238.87991333007812,42.741214752197266,53.07072830200195,42.0408821105957,115.33879089355469,100.0516357421875,72.37317657470703,31.935745239257812,122.08000183105469,14.807385444641113
2017-10-10,239.51016235351562,43.19853591918945,53.44939422607422,42.45576095581055,115.52486419677734,100.08929443359375,72.47216033935547,32.161705017089844,122.4000015258789,14.982276916503906
2017-10-11,239.8864288330078,43.308292388916016,53.72392654418945,42.64936828613281,115.74812316894531,100.20232391357422,72.77820587158203,32.3458137512207,122.79000091552734,15.011425018310547
2017-10-12,239.5289764404297,43.225975036621094,53.657657623291016,42.630924224853516,116.24120330810547,100.29650115966797,73.2552261352539,32.36255645751953,122.88999938964844,14.991992950439453
2017-10-13,239.82058715820312,43.29914855957031,54.320335388183594,43.01814651489258,117.0784683227539,100.635498046875,73.4172134399414,32.45462417602539,123.81999969482422,15.137734413146973
2017-10-16,240.1404266357422,43.18939208984375,54.566471099853516,42.99049377441406,116.99472045898438,100.46601867675781,73.0482177734375,32.41277313232422,122.97000122070312,15.176599502563477
2017-10-17,240.30972290039062,43.024749755859375,54.50967025756836,42.76921844482422,117.1435546875,100.42833709716797,73.11122131347656,32.37929916381836,122.12999725341797,15.157167434692383
2017-10-18,240.5448760986328,43.20768356323242,54.45287322998047,42.87063217163086,116.37140655517578,100.1740493774414,73.03021240234375,32.52156448364258,121.66999816894531,15.14745044708252
2017-10-19,240.61073303222656,43.13451385498047,54.329803466796875,42.49263381958008,116.57608795166016,100.2776870727539,72.97621154785156,32.47971725463867,122.38999938964844,15.079439163208008
2017-10-20,241.8524169921875,43.00646209716797,54.45287322998047,42.64936828613281,115.33879089355469,99.8633041381836,72.7421875,32.33745193481445,121.61000061035156,15.157167434692383
2017-10-23,240.91171264648438,42.869266510009766,54.58539962768555,42.30824279785156,115.54346466064453,99.95743560791016,72.40017700195312,32.05290603637695,121.80000305175781,15.157167434692383
2017-10-24,241.33502197265625,42.841827392578125,55.03981018066406,42.30824279785156,114.82713317871094,99.65609741210938,72.0401382446289,32.103118896484375,121.33000183105469,15.312625885009766
2017-10-25,240.1404266357422,42.79609680175781,54.594871520996094,42.21605682373047,114.27823638916016,99.49600982666016,71.7611312866211,31.852054595947266,121.3499984741211,15.332056999206543
2017-10-26,240.45082092285156,42.69548416137695,54.88833999633789,41.93024444580078,113.8968276977539,99.36415100097656,71.32012176513672,31.80183982849121,120.33000183105469,15.400071144104004
2017-10-27,242.41677856445312,42.622314453125,55.30487823486328,42.538726806640625,114.6503677368164,99.68431854248047,71.6441421508789,31.94411277770996,120.9000015258789,15.477799415588379
2017-10-30,241.5137939453125,42.869266510009766,55.28594207763672,42.271366119384766,115.74812316894531,100.0422134399414,71.79713439941406,31.977590560913086,121.12999725341797,15.516663551330566
2017-10-31,241.88999938964844,43.088783264160156,55.52261734008789,42.66780090332031,115.78533172607422,99.97630310058594,71.9321517944336,32.1951789855957,120.66999816894531,15.555529594421387
2017-11-01,242.20982360839844,43.05219650268555,55.835018157958984,42.88907241821289,116.30086517333984,100.03662872314453,71.98614501953125,32.05290603637695,121.11000061035156,15.565244674682617
2017-11-02,242.30392456054688,43.161949157714844,55.90128707885742,42.944393157958984,116.81362915039062,100.16870880126953,72.43616485595703,32.17843246459961,121.19000244140625,15.662406921386719
2017-11-03,243.11288452148438,43.05219650268555,56.033817291259766,42.72312545776367,117.13060760498047,100.32903289794922,72.39118194580078,32.220279693603516,120.62000274658203,15.759566307067871
